share_bonus,avg_delay_cost,max_delay_cost,future_wait_cost,total_wait_cost,route_cost,activation_cost,workload_cost,imbalance_cost,new_wait_viol_cost,new_ride_viol_cost,exist_wait_viol_cost,exist_ride_viol_cost
7.0,0.574437870241054,9.893096654151487,23.111924544176144,2.2011356708739185,0.0,0.0,3.675518176158785,0.01593620624917094,0.0,94.23832196634552,0.0,0.0
7.0,0.1400736772451728,4.824759994000397,81.2742375568857,7.740403576846257,0.9338245149678186,0.0,3.452125671065042,0.0,0.0,0.0,0.0,0.0
7.0,0.1400736772451728,4.824759994000397,81.2742375568857,7.740403576846257,0.9338245149678186,0.0,3.5610718644779538,0.0,0.0,0.0,0.0,0.0
7.0,0.0,0.0,123.20453650126984,11.733765381073319,0.0,0.0,4.958748495957425,1.8491223773900858,0.0,0.0,0.0,0.0
0.0,6.645410685373026,114.44873958142435,51.88803728042322,4.941717836230783,22.15136895124342,0.0,1.8643475288614992,0.4796090760247353,0.0,0.0,88991.3458887788,549.6985247162959
7.0,2.3826541346544037,41.03459898571473,51.88803728042322,4.941717836230783,7.942180448848012,0.0,4.213940400375577,3.836170321044847,0.0,0.0,88991.3458887788,0.0
7.0,0.0,0.0,84.17728700358175,8.016884476531596,0.0,0.0,4.738979966503312,4.586226844084467,0.0,0.0,88991.3458887788,0.0
0.0,9.113637639972149,117.71781951630692,36.53136341948666,3.4791774685225394,45.56818819986074,0.0,1.5286211756441845,0.0,0.0,0.0,9763.410201912506,1596.133683358014
0.0,5.45937042403948,131.72596724149753,36.53136341948666,3.4791774685225394,27.2968521201974,0.0,1.5286211756441845,0.0,0.0,0.0,9763.410201912506,733.4866114240311
7.0,0.7206014487372159,9.307768712855705,36.53136341948666,3.4791774685225394,3.603007243686079,0.0,3.4670955268496075,2.2896399971258687,0.0,0.0,9763.410201912506,0.0
0.0,7.227272892719301,186.70454972858198,83.26430969231815,7.9299342564112525,36.13636446359651,0.0,1.5286211756441845,0.0,0.0,0.0,9763.410201912506,2339.1722463225065
0.0,3.0307547971018356,78.29449892513075,83.26430969231815,7.9299342564112525,15.153773985509178,0.0,5.024860402610657,4.5150183910702255,0.0,0.0,9763.410201912506,40.9575542919093
7.0,0.0,0.0,83.26430969231815,7.9299342564112525,0.0,0.0,4.708547389461192,4.063142657999561,0.0,0.0,9763.410201912506,0.0
0.0,0.0,0.0,42.709701395340744,4.067590609080071,0.0,2.8,2.593491204818911,2.233107727973311,0.0,0.0,0.0,0.0
0.0,12.538618663218985,107.97143848883016,33.955737215591306,3.23387973481822,20.89769777203164,0.0,1.0303157952375932,1.471879707482276,0.0,0.0,0.0,5956.945755216186
0.0,8.186177670976976,70.49208550007953,33.955737215591306,3.23387973481822,13.643629451628295,0.0,3.7302465816405768,5.328923688057967,0.0,4.371322684106233,0.0,3927.9194659112245
7.0,0.0,0.0,54.35696218709445,5.176853541628043,0.0,0.0,2.9817332312107014,4.259618901729573,0.0,0.0,0.0,1252.1588806428092
0.0,0.0,0.0,29.750504015611206,2.833381334820115,0.0,2.8,1.4754576798452492,2.107796685493213,0.0,0.0,0.0,0.0
0.0,0.0,0.0,26.2248858333679,2.4976081746064667,0.0,2.8,1.3579370737704723,1.9399101053863888,0.0,0.0,0.0,0.0
0.0,0.0,0.0,29.74528257757902,2.8328840550075256,0.0,2.8,1.9871083260416074,0.8842227390277912,0.0,0.0,0.0,0.0
0.0,3.590225610676025,61.83166329497599,26.559618228998808,2.529487450380839,11.967418702253417,0.0,1.3681524087221535,1.9545034410316475,0.0,0.0,0.0,244.153423936684
7.0,0.0,0.0,26.559618228998808,2.529487450380839,0.0,0.0,2.5211383700066747,3.601626242866678,0.0,0.0,0.0,0.0
7.0,0.0,0.0,76.17555679580038,7.254814932933368,0.0,0.0,3.5347841333156524,5.049691619022361,0.0,0.0,0.0,0.0
0.0,0.0,0.0,37.19310607996622,3.542200579044402,0.0,2.8,2.285140038425625,2.0059774828313492,0.0,0.0,0.0,0.0
0.0,10.476121457682202,90.21104588559675,28.100296300309402,2.676218695267562,17.460202429470336,0.0,0.8809558004436804,1.258508286348115,0.0,0.0,0.0,11212.201757103398
7.0,1.148847075170852,9.892849813971225,28.100296300309402,2.676218695267562,1.9147451252847532,0.0,2.2054333103869523,3.150619014838503,0.0,0.0,0.0,5594.556806234285
7.0,0.0,0.0,28.115415090808167,2.6776585800769683,0.0,0.0,1.9825503387870234,2.8322147696957476,0.0,0.0,0.0,5036.3547986406875
0.0,7.157851239982337,123.2741046885847,33.40573174063538,3.181498261012894,23.85950413327446,0.0,1.4200803942370386,1.650687034800467,0.0,0.0,0.0,886.9958758713904
0.0,3.606173227191193,62.106316690514994,33.40573174063538,3.181498261012894,12.020577423970645,0.0,3.63996118992488,4.821945314354526,0.0,0.0,0.0,37.26641669333422
7.0,0.0,0.0,76.01693722050332,7.2397083067146015,0.0,0.0,4.204486291227513,5.628409744786859,0.0,0.0,0.0,0.0
0.0,14.315702479964674,123.2741046885847,31.731066161404943,3.022006301086185,23.85950413327446,0.0,0.26459946987671173,0.0,0.0,0.0,0.0,15906.299681497583
0.0,10.115618403938461,87.10671403391453,31.731066161404943,3.022006301086185,16.8593640065641,0.0,3.369874018543451,2.785419463294875,0.0,0.0,0.0,12570.871810961647
7.0,0.0,0.0,31.746184951901796,3.023446185895409,0.0,0.0,2.728794548940796,1.8695916495767961,0.0,0.0,0.0,6146.74365350303
0.0,13.78957604409723,118.74357149083725,46.42429686041424,4.421361605753737,22.98262674016205,0.0,0.926341940029015,1.3233456286128786,0.0,0.0,0.0,816.1354808543038
0.0,10.964587766682088,94.4172835464291,46.42429686041424,4.421361605753737,18.274312944470147,0.0,4.045468801119742,5.7792411444567735,0.0,0.0,0.0,366.77832106649186
7.0,0.0,0.0,52.36976122326569,4.987596306977685,0.0,0.0,3.359531971393899,4.79933138770557,0.0,0.0,0.0,0.0
0.0,0.0,0.0,15.012470368223967,1.429759082687997,0.0,2.8,2.1142889428925082,1.6970671469478475,0.0,0.0,0.0,0.0
0.0,17.92281915678097,154.3353871833917,44.448489364201215,4.233189463257259,29.871365261301616,0.0,0.0,0.0,0.0,0.0,0.0,5545.097957244947
0.0,15.074628607277518,129.80930189600085,44.448489364201215,4.233189463257259,25.124381012129195,0.0,3.67271657320458,5.246737961720829,0.0,0.0,0.0,4221.288796059144
7.0,0.0,0.0,44.448489364201215,4.233189463257259,0.0,0.0,2.787406412256287,3.982009160366124,0.0,0.0,0.0,216.7574236145769
0.0,14.469895346613738,124.60187659584054,31.77190961712722,3.0258961540121163,24.11649224435623,0.0,0.0,0.0,0.0,0.0,0.0,835.2208009770219
0.0,13.441422150648322,115.74557963058278,31.77190961712722,3.0258961540121163,22.402370251080537,0.0,3.6038777375070645,5.148396767867235,0.0,0.0,0.0,648.8198741308396
7.0,0.0,0.0,31.77190961712722,3.0258961540121163,0.0,0.0,2.3648537540204875,3.378362505743553,0.0,0.0,0.0,0.0
0.0,14.402575479070764,124.0221777364427,37.0919669432692,3.5325682803113523,24.004292465117942,0.0,0.0,0.0,0.0,0.0,0.0,6517.537780074119
0.0,10.01250083152081,86.21875716031809,37.0919669432692,3.5325682803113523,16.687501385868018,0.0,2.9414436832168307,0.8227743343446492,0.0,0.0,0.0,4368.9041941085325
7.0,0.0,0.0,37.0919669432692,3.5325682803113523,0.0,0.0,2.121700146095773,0.0,0.0,0.0,0.0,1070.7740469430266
0.0,17.123075687154486,147.44870730605254,42.47942496284895,4.045659520271329,28.538459478590813,0.0,2.365501649175576,3.379288070250823,0.0,0.0,295.42100147515436,3107.407063520414
0.0,13.091846452436329,112.74278385638273,42.47942496284895,4.045659520271329,21.816864317775433,0.0,2.365501649175576,3.379288070250823,0.0,0.0,0.0,1789.3687646806984
0.0,14.26528427178604,143.07891240412656,42.47942496284895,4.045659520271329,27.69269272337933,0.0,2.365501649175576,3.379288070250823,0.0,92.4324214859178,0.0,1789.3687646806984
0.0,13.090118590665261,112.72046564183975,42.47942496284895,4.045659520271329,21.816864317775433,0.0,5.734738871073769,8.192484101533955,0.0,424.0389662921344,0.0,1789.3687646806984
0.0,5.919106160344017,76.4551212377769,42.47942496284895,4.045659520271329,0.0,0.0,2.365501649175576,3.379288070250823,0.0,0.0,0.0,0.0
0.0,6.57086220524834,100.05286019893447,42.47942496284895,4.045659520271329,5.875828405603897,0.0,2.365501649175576,3.379288070250823,0.0,3.1075339397381505,0.0,0.0
0.0,5.395696524127561,69.69441343664766,42.47942496284895,4.045659520271329,0.0,0.0,4.763182853537174,6.8045469336245334,0.0,162.3292123237839,0.0,0.0
0.0,4.457485681633188,115.15171344219071,85.81085276485128,8.172462168081074,22.28742840816594,0.0,2.365501649175576,3.379288070250823,0.0,0.0,0.0,491.8036064051098
0.0,2.9941274657832038,77.3482928660661,85.81085276485128,8.172462168081074,14.970637328916018,0.0,4.936012389040171,7.051446270057387,0.0,6.077019703002302,0.0,56.89780483661754
7.0,0.0,0.0,91.81027974131621,8.743836165839639,0.0,0.0,3.945643906030673,5.63663415147239,0.0,0.0,0.0,0.0
0.0,0.0,0.0,44.419486909950045,4.230427324757147,0.0,2.8,2.810357055564455,0.0,0.0,0.0,0.0,0.0
0.0,16.16875919175509,139.23098192900216,32.935302128757485,3.136695440834046,26.94793198625848,0.0,3.926660836084821,5.609515480121172,0.0,0.0,6051.623895881729,4168.389536684293
0.0,15.859590847099685,152.58396232297528,32.935302128757485,3.136695440834046,14.03373784137675,0.0,3.926660836084821,5.609515480121172,0.0,0.0,8129.471315266888,1500.3752845320357
0.0,10.33181906710226,99.94230626866992,32.935302128757485,3.136695440834046,19.34367218103289,0.0,3.926660836084821,5.609515480121172,0.0,9.54792490554493,1574.8293161737759,1500.3752845320357
0.0,12.022478280515621,150.05577249043037,32.935302128757485,3.136695440834046,14.03373784137675,0.0,3.926660836084821,5.609515480121172,0.0,191.84258496159669,5301.851054371714,1500.3752845320357
0.0,10.22674077965485,150.28742373557543,32.935302128757485,3.136695440834046,29.087888464950083,0.0,3.926660836084821,5.609515480121172,0.0,399.9755446622007,464.28357793307333,1960.2772025120241
0.0,8.42024270482605,72.50764551377988,32.935302128757485,3.136695440834046,14.03373784137675,0.0,6.958084636993473,9.940120909990675,0.0,669.0800767780894,464.28357793307333,1500.3752845320357
0.0,12.095110347886104,130.19042388349627,32.935302128757485,3.136695440834046,0.0,0.0,3.926660836084821,5.609515480121172,0.0,0.0,4821.788824677734,113.78920659023281
0.0,7.807873520619344,90.90174822316685,32.935302128757485,3.136695440834046,5.309934339656138,0.0,3.926660836084821,5.609515480121172,0.0,2.074343524050007,1136.1931393674536,113.78920659023281
0.0,9.498532734032706,141.0152144449273,32.935302128757485,3.136695440834046,0.0,0.0,3.926660836084821,5.609515480121172,0.0,148.86468277948185,4467.205399728854,113.78920659023281
0.0,7.702795233171935,141.24686569007235,32.935302128757485,3.136695440834046,15.054150623573332,0.0,3.926660836084821,5.609515480121172,0.0,336.71057571444237,242.44313487404133,367.0720224218621
0.0,5.896297158343135,63.46708746827681,32.935302128757485,3.136695440834046,0.0,0.0,6.753943003707919,9.648490005297027,0.0,586.456730480095,242.44313487404133,113.78920659023281
0.0,7.126739027063522,102.28190270322648,85.88234937153366,8.179271368717492,19.796497297398673,0.0,3.926660836084821,5.609515480121172,0.0,0.0,1699.9798101829087,448.9401046688373
0.0,7.914876735838967,139.4425139973131,85.88234937153366,8.179271368717492,11.979558778192768,0.0,3.926660836084821,5.609515480121172,0.0,0.0,4329.304904843686,124.34419899272112
0.0,6.119139234978196,139.6741652424582,85.88234937153366,8.179271368717492,27.0337094017661,0.0,3.926660836084821,5.609515480121172,0.0,14.44099926828023,211.14657148374042,391.4959480593647
0.0,4.312641160149396,61.894387020662634,85.88234937153366,8.179271368717492,11.979558778192768,0.0,6.718430412955341,9.597757732793344,0.0,93.45717484377303,211.14657148374042,124.34419899272112
0.0,5.471695618886151,117.79344735102131,102.38959691585961,9.75139018246282,0.0,0.0,3.926660836084821,5.609515480121172,0.0,0.0,2650.7458238231284,113.78920659023281
0.0,4.364562064887628,132.84921134111755,102.38959691585961,9.75139018246282,15.054150623573332,0.0,3.926660836084821,5.609515480121172,0.0,0.0,100.37935989452336,367.0720224218621
0.0,2.5580639900588285,55.06943311932201,102.38959691585961,9.75139018246282,0.0,0.0,6.564318550667004,9.37759792952429,0.0,15.80292818589768,100.37935989452336,113.78920659023281
0.0,2.527596092429121,108.82705397958716,118.98441229891542,11.331848790372897,21.063300770242677,0.0,3.926660836084821,5.609515480121172,0.0,0.0,0.0,955.8868368250256
7.0,0.9778927950433135,42.10371756436489,118.98441229891542,11.331848790372897,8.149106625360945,0.0,6.271544328458295,8.959349040654706,0.0,0.0,0.0,122.18491878423478
7.0,0.0,0.0,150.9190924509937,14.373246900094637,0.0,0.0,6.3603439069325765,9.086205581332251,5.608957830289492,0.0,0.0,113.78920659023281
0.0,0.0,0.0,49.0304127944517,4.669563123281114,0.0,2.8,3.498052990082206,2.085870971593795,0.0,0.0,0.0,0.0
0.0,21.830877984073595,187.98811597396707,48.73058622263179,4.641008211679218,36.38479664012266,0.0,2.0379433099665496,2.9113475856664994,0.0,0.0,71837.99591437737,6061.227896635623
0.0,22.613364118604693,236.85954050459097,48.73058622263179,4.641008211679218,21.379256526730206,0.0,2.0379433099665496,2.9113475856664994,0.0,0.0,90200.92985048743,2288.934267865493
0.0,15.5617106106324,181.09187333179153,48.73058622263179,4.641008211679218,35.05003999970158,0.0,2.0379433099665496,2.9113475856664994,0.0,0.0001450276017600546,46990.28796413885,2726.301668251459
0.0,12.827553916038122,110.45949205477272,48.73058622263179,4.641008211679218,21.379256526730206,0.0,5.521229843978963,7.887471205684233,0.0,1.8754903434919359,46990.28796413885,2288.934267865493
0.0,14.553918656049063,187.98811597396707,54.71762725934769,5.211202596128351,0.0,0.0,2.0379433099665496,2.9113475856664994,0.0,0.0,71837.99591437737,25.85005409815284
0.0,8.6927983529443,147.59816936403996,54.71762725934769,5.211202596128351,13.67078347297138,0.0,2.0379433099665496,2.9113475856664994,0.0,0.0,37880.82145777624,197.8605133054697
0.0,5.958641658350024,76.96578808702115,54.71762725934769,5.211202596128351,0.0,0.0,4.764920399545863,6.807029142208376,0.0,0.0,37880.82145777624,25.85005409815284
0.0,4.514040833178332,116.6127215237736,61.00704410600065,5.8101946767619665,22.570204165891663,0.0,2.0379433099665496,2.9113475856664994,0.0,0.0,20663.59404297346,1008.0642844170167
7.0,1.6559706060970711,42.77924065750767,61.00704410600065,5.8101946767619665,8.279853030485356,0.0,3.9929661027503975,5.704237289643425,0.0,0.0,20663.59404297346,31.179510105844773
7.0,0.0,0.0,77.82239195422135,7.41165637659251,0.0,0.0,4.4577856287411946,6.368265183915992,0.0,0.0,20663.59404297346,25.85005409815284
0.0,6.89586558675448,118.7621295496605,76.36581731485394,7.272934982367042,22.986218622514933,0.0,2.7678356693971002,1.689226172690087,0.0,0.0,0.0,196.6499502616706
0.0,3.2391652328227973,55.7856234541704,76.36581731485394,7.272934982367042,10.797217442742658,0.0,5.5023569362332365,5.595685125313139,0.0,0.0,0.0,0.0
7.0,0.0,0.0,96.88388217694511,9.227036397804296,0.0,0.0,4.771017540505191,4.550914559987359,0.0,0.0,0.0,0.0
0.0,22.699074599183184,195.46425349296632,44.88404737166693,4.2746711782539935,37.831790998638645,0.0,1.5853773485140392,0.0,0.0,0.0,109858.35831433177,13200.547526105374
0.0,18.74706951147011,187.01797219372875,44.88404737166693,4.2746711782539935,21.341293804939415,0.0,1.5853773485140392,0.0,0.0,0.0,106188.06006415572,6709.680808048193
0.0,13.144517103697908,119.03998919448868,44.88404737166693,4.2746711782539935,23.03999790861071,0.0,1.5853773485140392,0.0,0.0,0.0,75692.72368991897,6709.680808048193
0.0,12.804776282963648,110.2633513255203,44.88404737166693,4.2746711782539935,21.341293804939415,0.0,4.776685055102953,2.8697848367226473,0.0,2.5458133486570524,75692.72368991897,6709.680808048193
0.0,12.247104333640745,158.1917643095263,44.88404737166693,4.2746711782539935,0.0,0.0,1.5853773485140392,0.0,0.0,0.0,94131.31662877592,1538.9971141129877
0.0,8.174705498761869,109.97826496015833,44.88404737166693,4.2746711782539935,1.698704103671298,0.0,1.5853773485140392,0.0,0.0,0.0,72432.2802453806,1538.9971141129877
0.0,7.834964678027609,101.20162709118995,44.88404737166693,4.2746711782539935,0.0,0.0,4.572065475618074,2.5774711517442483,0.0,0.0,72432.2802453806,1538.9971141129877
0.0,4.437021682916929,114.62306014202068,67.7087821365897,6.448455441579973,22.185108414584647,0.0,1.5853773485140392,0.0,0.0,0.0,40896.45146903044,2586.5979668412533
0.0,3.085561324979135,79.71033422862766,67.7087821365897,6.448455441579973,15.427806624895673,0.0,4.086778217431184,1.8842036400486906,0.0,0.0,40896.45146903044,2031.0002169530392
7.0,0.0,0.0,74.41039007508634,7.08670381667489,0.0,0.0,4.021901137109899,1.7915220967325696,0.0,0.0,40896.45146903044,1538.9971141129877
0.0,7.598741412839008,65.43360661055813,32.597948430072485,3.1045665171497605,12.664569021398346,0.0,3.870202464827035,4.259112202227789,0.0,0.0,0.0,0.0
0.0,10.794883440199191,118.55710772182657,32.597948430072485,3.1045665171497605,8.08134324415987,0.0,3.870202464827035,4.259112202227789,0.0,0.5857126671024124,1007.8807969000707,0.0
0.0,6.3983204301904335,81.78273092360087,32.597948430072485,3.1045665171497605,15.828915662632426,0.0,3.870202464827035,4.259112202227789,0.0,54.175053549601245,0.0,0.0
7.0,4.848805946495922,41.75360676149267,32.597948430072485,3.1045665171497605,8.08134324415987,0.0,5.415358170040245,6.466477495389518,0.0,188.6783626612361,0.0,0.0
0.0,10.886779402041793,140.6209006097065,89.82069346969502,8.554351759018573,0.0,0.0,3.870202464827035,4.259112202227789,0.0,0.0,2146.7812335987587,0.0
0.0,8.814594259752921,133.869737936196,89.82069346969502,8.554351759018573,7.747572418472554,0.0,3.870202464827035,4.259112202227789,0.0,2.1049478690284547,237.38250503802766,0.0
0.0,7.26507977605841,93.8406137740878,89.82069346969502,8.554351759018573,0.0,0.0,6.591516392905296,8.146703528053877,0.0,61.25406527379024,237.38250503802766,0.0
0.0,2.9629603122250048,76.54314139914595,95.80773450641091,9.124546143467706,14.814801561125023,0.0,3.870202464827035,4.259112202227789,0.0,0.0,0.0,10.324332254791207
7.0,1.3541190678287602,34.981409252242976,95.80773450641091,9.124546143467706,6.770595339143801,0.0,5.262437581121704,6.248019511220173,0.0,0.0,0.0,0.0
7.0,0.0,0.0,149.77874952818365,14.264642812207967,0.0,0.0,6.30713178704491,7.740439805396182,3.739890908827888,0.0,0.0,0.0
0.0,5.897765986741342,101.57263643832312,30.569621708797513,2.9113925436950012,19.659219955804474,0.0,0.8888239232675824,0.0,0.0,0.0,45144.959970363,585.7482181098014
0.0,3.1306210306085083,53.9162510827021,30.569621708797513,2.9113925436950012,10.435403435361694,0.0,2.3339981527486,0.0,0.0,0.0,45144.959970363,33.115453008176196
7.0,0.0,0.0,55.785227488229616,5.312878808402821,0.0,0.0,3.1740143857131082,0.0,0.0,0.0,45144.959970363,0.0
0.0,24.136972229579115,207.84614975470905,44.398216627736474,4.22840158359395,80.45657409859705,0.0,2.9514287072630396,4.216326724661485,0.0,0.0,61643.34661069667,29078.254851982452
0.0,19.476767201758285,181.48396473941503,44.398216627736474,4.22840158359395,59.59325735990532,0.0,2.9514287072630396,4.216326724661485,0.0,0.0,53293.066083732054,21743.636323450763
0.0,18.720971483741067,196.00219948877813,44.398216627736474,4.22840158359395,48.93465740132742,0.0,2.9514287072630396,4.216326724661485,0.0,0.0,57816.597851178885,15979.25771938188
0.0,15.911653409860172,168.82446703489623,44.398216627736474,4.22840158359395,57.1430319977404,0.0,2.9514287072630396,4.216326724661485,0.0,0.0,37809.58151605215,15979.25771938188
0.0,14.680397220398227,126.41453162009584,44.398216627736474,4.22840158359395,48.93465740132742,0.0,7.174387124726619,10.24912446389517,0.0,132.89366920314075,37809.58151605215,15979.25771938188
0.0,13.652477644569153,156.75066925246065,44.398216627736474,4.22840158359395,30.338839210153672,0.0,2.9514287072630396,4.216326724661485,0.0,0.0,46011.05942454372,14641.163646916346
0.0,13.65380291688024,179.9617746315191,44.398216627736474,4.22840158359395,21.36273034119422,0.0,2.9514287072630396,4.216326724661485,0.0,0.0,52829.45949765579,10618.984796571398
0.0,10.844484842999345,152.7840421776372,44.398216627736474,4.22840158359395,29.571104937607195,0.0,2.9514287072630396,4.216326724661485,0.0,0.0,33798.115624807084,10618.984796571398
0.0,9.613228653537398,110.3741067628368,44.398216627736474,4.22840158359395,21.36273034119422,0.0,6.812183982788511,9.731691403983588,0.0,73.97562262871077,33798.115624807084,10618.984796571398
0.0,10.934246024975746,188.3120148745823,72.5383651826629,6.90841573168218,0.0,0.0,2.9514287072630396,4.216326724661485,0.0,0.0,55397.57304528347,3638.8640641494753
0.0,8.492077172917742,167.4574079076502,72.5383651826629,6.90841573168218,8.208374596412977,0.0,2.9514287072630396,4.216326724661485,0.0,0.0,37458.93401735153,3638.8640641494753
0.0,7.260820983455797,125.04747249284983,72.5383651826629,6.90841573168218,0.0,0.0,7.143518047659773,10.205025782371104,0.0,13.67717971352942,37458.93401735153,3638.8640641494753
0.0,4.030143906131534,138.81606787786396,78.5254062193807,7.478610116131495,26.867626040876893,0.0,2.9514287072630396,4.216326724661485,0.0,0.0,12293.270695964075,4987.671815168406
7.0,0.8113939346639927,27.94801330509308,78.5254062193807,7.478610116131495,5.4092928977599515,0.0,4.950949614387846,7.072785163411209,0.0,0.0,12293.270695964075,3638.8640641494753
7.0,0.0,0.0,118.61343800306268,11.296517905053589,0.0,0.0,6.087748933435479,8.696784190622111,0.0,0.0,12293.270695964075,3638.8640641494753
0.0,0.0,0.0,25.479992320206204,2.4266659352577338,0.0,2.8,2.983300744006929,0.045531481062698734,0.0,0.0,0.0,0.0
0.0,14.005120645512505,120.59965000302437,21.37251103536737,2.035477241463559,23.341867742520844,0.0,2.0092786962069478,1.7729731626105605,0.0,0.0,120730.66165574455,39515.57465948457
0.0,17.404038568216563,180.43551790406272,21.37251103536737,2.035477241463559,17.1741859104779,0.0,2.0092786962069478,1.7729731626105605,0.0,103.46747505866233,149784.70446628777,34763.55921604965
0.0,11.136555778227047,110.22776986259377,21.37251103536737,2.035477241463559,21.33440707017944,0.0,2.0092786962069478,1.7729731626105605,0.0,281.13054998020755,106534.69888480855,34763.55921604965
0.0,10.30451154628674,88.73329387080248,21.37251103536737,2.035477241463559,17.1741859104779,0.0,4.672453610350286,5.5775087542439,0.0,536.611318825325,106534.69888480855,34763.55921604965
0.0,7.779008663398344,100.47886190222862,21.37251103536737,2.035477241463559,0.0,0.0,2.0092786962069478,1.7729731626105605,0.0,0.0,111663.87873728684,23134.86998466602
0.0,5.681572639228033,84.13421791925775,21.37251103536737,2.035477241463559,4.160221159701541,0.0,2.0092786962069478,1.7729731626105605,0.0,144.1300723469718,95571.40767906932,23134.86998466602
0.0,4.849528407287726,62.63974192746646,21.37251103536737,2.035477241463559,0.0,0.0,4.0832443729201175,4.735781272200803,0.0,338.68302751624094,95571.40767906932,23134.86998466602
7.0,1.171785052674568,30.27111386075967,45.855391770761706,4.367180168643972,5.858925263372839,0.0,2.0092786962069478,1.7729731626105605,0.0,0.0,71682.3106902504,23134.86998466602
7.0,0.832044231940199,21.494475991788477,45.855391770761706,4.367180168643972,4.1602211597009955,0.0,3.1541577227596465,3.408514629114416,0.0,18.491178899327586,71682.3106902504,23134.86998466602
7.0,0.0,0.0,89.51900074211544,8.525619118296708,0.0,0.0,3.5307316155109314,3.9464773330448226,0.0,0.0,71682.3106902504,23134.86998466602
0.0,12.569499113220953,108.23735347495823,26.092187829850175,2.4849702695095406,20.94916518870159,0.0,0.7681974823795554,0.0,0.0,0.0,0.0,894.1789047677935
0.0,8.175278729055025,70.39823350019606,26.092187829850175,2.4849702695095406,13.625464548425043,0.0,3.4359909103096746,2.0381603058610382,0.0,141.6430054936956,0.0,232.72793336495164
7.0,0.0,0.0,46.493412801353315,4.427944076319363,0.0,0.0,2.0965453508188605,0.12466664944558943,0.0,0.0,0.0,0.0
0.0,11.976601793510236,103.13184877744925,47.16071853581307,4.491497003410768,19.961002989183726,0.0,0.9492951151547642,0.0,0.0,0.0,0.0,455.49500934834896
0.0,10.827685970646671,93.23840696945744,47.16071853581307,4.491497003410768,18.04614328441112,0.0,3.3753970278387717,2.918835548029347,0.0,0.0,0.0,306.6914964762864
7.0,0.0,0.0,69.88119300619893,6.655351714876088,0.0,0.0,3.2769152398351165,2.7781472794526962,0.0,0.0,0.0,0.0
0.0,14.878907657543458,128.12392705106868,26.491351581505025,2.5229858649052406,24.7981794292391,0.0,1.3322121442182289,0.547024327233521,0.0,0.0,3446.901113359026,5246.358863540818
0.0,12.218773768422396,117.54774694983143,26.491351581505025,2.5229858649052406,15.591515184112723,0.0,1.3322121442182289,0.547024327233521,0.0,0.0034810114727761637,2674.800166751886,2917.99020209305
0.0,9.737881051422153,90.4496035925742,26.491351581505025,2.5229858649052406,17.50637488888533,0.0,1.3322121442182289,0.547024327233521,0.0,4.324836559196108,743.3022568645049,2917.99020209305
0.0,9.354909110467633,80.5561617845824,26.491351581505025,2.5229858649052406,15.591515184112723,0.0,3.889999636291223,4.201006458766369,0.0,80.73505786925088,743.3022568645049,2917.99020209305
0.0,5.826723202998328,75.26184137206174,26.491351581505025,2.5229858649052406,0.0,0.0,1.3322121442182289,0.547024327233521,0.0,0.0,564.7053016051227,521.4552321839002
7.0,3.168033950199169,45.86715942740184,26.491351581505025,2.5229858649052406,1.914859704772607,0.0,1.3322121442182289,0.547024327233521,0.0,0.0,0.0,521.4552321839002
7.0,2.785062009244648,35.97371761941004,26.491351581505025,2.5229858649052406,0.0,0.0,2.8832992841744276,2.762863098599519,0.0,0.7223326593228346,0.0,521.4552321839002
0.0,3.4414739467709294,88.90474362491568,61.59130846525295,5.865838901452662,17.207369733854648,0.0,1.3322121442182289,0.547024327233521,0.0,0.0,0.0,1181.9534125889688
0.0,3.0585020058164085,79.01130181692388,61.59130846525295,5.865838901452662,15.29251002908204,0.0,3.855115701537643,4.151172266261256,0.0,0.0,0.0,994.2812182863597
7.0,0.0,0.0,83.96088944251925,7.996275185001832,0.0,0.0,3.746238454379127,3.9956333417490897,0.0,0.0,0.0,521.4552321839002
0.0,12.919134340079799,111.24810126179828,34.87649706730199,3.3215711492668563,21.531890566799664,0.0,2.3021628622906705,2.5034238686812387,0.0,0.0,2309.960181608808,2521.09166529799
0.0,12.918268905979058,111.24810126179828,34.87649706730199,3.3215711492668563,21.527563396295953,0.0,2.3021628622906705,2.5034238686812387,0.0,15.939489348783392,2309.960181608808,2520.222663073189
0.0,12.916538037777572,111.22574421419577,34.87649706730199,3.3215711492668563,21.527563396295953,0.0,2.3021628622906705,2.5034238686812387,0.0,399.5177151490376,2308.53967629432,2520.222663073189
0.0,12.916538037777572,111.22574421419577,34.87649706730199,3.3215711492668563,21.527563396295953,0.0,4.813711925191865,6.0913511013972315,0.0,399.5177151490376,2308.53967629432,2520.222663073189
0.0,4.899859371152997,63.28985021072622,34.87649706730199,3.3215711492668563,0.0,0.0,2.3021628622906705,2.5034238686812387,0.0,0.0,267.5564344203879,51.0752140863308
0.0,4.838109728272247,62.49225065684987,34.87649706730199,3.3215711492668563,0.0,0.0,2.3021628622906705,2.5034238686812387,0.0,123.10106246922477,250.58460802114266,51.0752140863308
0.0,4.838109728272247,62.49225065684987,34.87649706730199,3.3215711492668563,0.0,0.0,3.713278199703409,4.519302922128008,0.0,123.10106246922477,250.58460802114266,51.0752140863308
0.0,2.2329485006194223,57.68450293266842,90.47477365806726,8.61664511029212,11.164742503097113,0.0,2.3021628622906705,2.5034238686812387,0.0,0.0,0.0,92.60991004157593
